INDICATIVO;A�O;MES;DIA;NOMBRE;ALTITUD;C_X;C_Y;NOM_PROV;LONGITUD;LATITUD;HU00;HU07;HU13;HU18;HUMAX;HUMIN
B051A;2021;12;11;SÓLLER;5;987408;4420595;BALEARES;241291;394744;63;73;63;82;85;59
B051A;2021;12;12;SÓLLER;5;987408;4420595;BALEARES;241291;394744;82;80;68;87;92;67
B051A;2021;12;14;SÓLLER;5;987408;4420595;BALEARES;241291;394744;95;93;78;89;95;67
B051A;2021;12;15;SÓLLER;5;987408;4420595;BALEARES;241291;394744;92;92;76;90;95;73
B051A;2021;12;16;SÓLLER;5;987408;4420595;BALEARES;241291;394744;94;96;75;91;97;74
B051A;2021;12;18;SÓLLER;5;987408;4420595;BALEARES;241291;394744;92;93;67;86;95;64
B051A;2021;12;20;SÓLLER;5;987408;4420595;BALEARES;241291;394744;92;85;73;85;94;67
B051A;2021;12;21;SÓLLER;5;987408;4420595;BALEARES;241291;394744;89;85;81;91;93;71
B051A;2021;12;22;SÓLLER;5;987408;4420595;BALEARES;241291;394744;93;94;83;80;96;77
B051A;2021;12;23;SÓLLER;5;987408;4420595;BALEARES;241291;394744;90;91;77;78;91;72
B051A;2021;12;24;SÓLLER;5;987408;4420595;BALEARES;241291;394744;82;77;69;76;88;66
B013X;2021;11;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;76;88;78;86;99;66
B013X;2021;11;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;90;75;91;96;58
B013X;2021;11;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;86;72;72;91;63
B013X;2021;11;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;76;46;57;97;99;38
B013X;2021;12;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;89;56;77;99;56
B013X;2021;12;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;90;89;98;99;85
B013X;2021;12;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;92;62;98;99;47
B013X;2021;12;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;91;98;67;63;99;46
B013X;2021;12;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;70;79;67;72;81;58
B013X;2021;12;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;72;75;56;86;87;42
B013X;2021;12;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;68;96;55;50;96;45
B013X;2021;12;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;60;77;72;79;91;60
B013X;2021;12;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;91;66;63;63;NA;NA
B013X;2021;12;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;73;85;73;95;98;70
B013X;2021;12;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;98;55;94;99;55
B013X;2021;12;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;56;94;99;53
B013X;2021;12;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;83;97;99;59
B013X;2021;12;15;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;79;97;99;73
B013X;2021;12;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;98;70;97;99;66
B013X;2021;12;17;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;84;80;99;79
B013X;2021;12;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;98;69;93;99;66
B013X;2021;12;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;73;90;99;73
B013X;2021;12;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;62;97;99;62
B013X;2021;12;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;63;95;99;63
B013X;2021;12;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;87;99;99;75
B013X;2021;12;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;91;79;84;99;67
B013X;2021;12;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;77;61;51;58;87;45
B013X;2021;12;31;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;48;94;99;48
B103B;2021;12;31;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;94;97;96;96;98;94
B087X;2021;12;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;71;68;60;67;84;59
B087X;2021;12;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;56;58;66;71;52
B087X;2021;12;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;71;64;53;76;45
B087X;2021;12;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;64;73;64;75;78;61
B103B;2021;12;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;65;63;63;67;88;59
B103B;2021;12;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;72;69;84;93;54
B103B;2021;12;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;53;61;62;84;88;52
B013X;2021;8;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;87;75;78;99;66
B013X;2021;8;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;91;58;70;73;98;41
B013X;2021;8;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;84;62;45;48;90;33
B013X;2021;8;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;69;55;58;80;93;33
B013X;2021;8;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;91;81;57;72;98;48
B013X;2021;8;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;83;73;29;35;93;29
B013X;2021;8;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;56;60;57;57;92;44
B013X;2021;8;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;76;58;70;91;51
B013X;2021;8;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;62;48;45;60;75;36
B013X;2021;8;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;42;38;39;35;71;25
B013X;2021;8;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;70;69;26;42;89;24
B013X;2021;8;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;48;60;44;52;76;27
B013X;2021;8;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;73;71;16;49;81;15
B013X;2021;8;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;71;48;18;78;79;18
B013X;2021;8;15;LLUC;490;1003867;4424762;BALEARES;253091;394924;49;50;20;48;61;17
B013X;2021;8;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;46;83;50;81;89;46
B013X;2021;8;17;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;76;61;76;96;58
B013X;2021;8;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;81;72;78;99;53
B013X;2021;8;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;88;64;77;99;58
B013X;2021;8;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;89;90;56;70;99;49
B013X;2021;8;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;77;68;47;57;97;33
B013X;2021;8;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;62;63;27;53;74;22
B013X;2021;8;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;68;69;47;62;88;47
B013X;2021;8;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;64;50;63;90;48
B013X;2021;8;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;80;74;79;84;97;49
B013X;2021;8;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;97;63;75;99;47
B013X;2021;8;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;94;61;77;99;43
B013X;2021;8;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;52;83;54;73;98;52
B013X;2021;8;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;75;59;45;62;85;44
B013X;2021;8;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;75;79;76;87;99;59
B013X;2021;8;31;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;62;82;99;53
B051A;2021;8;1;SÓLLER;5;987408;4420595;BALEARES;241291;394744;88;79;62;54;94;47
B051A;2021;8;2;SÓLLER;5;987408;4420595;BALEARES;241291;394744;78;65;48;54;82;46
B051A;2021;8;3;SÓLLER;5;987408;4420595;BALEARES;241291;394744;72;69;62;59;84;49
B051A;2021;8;4;SÓLLER;5;987408;4420595;BALEARES;241291;394744;70;65;68;69;83;48
B051A;2021;8;5;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;69;68;71;85;56
B051A;2021;8;6;SÓLLER;5;987408;4420595;BALEARES;241291;394744;69;56;69;68;87;51
B051A;2021;8;7;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;63;71;75;82;57
B051A;2021;8;8;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;61;65;58;84;55
B051A;2021;8;9;SÓLLER;5;987408;4420595;BALEARES;241291;394744;72;61;59;63;72;50
B051A;2021;8;10;SÓLLER;5;987408;4420595;BALEARES;241291;394744;68;59;63;63;81;35
B051A;2021;8;11;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;73;75;80;86;56
B051A;2021;8;12;SÓLLER;5;987408;4420595;BALEARES;241291;394744;75;72;68;84;88;51
B051A;2021;8;13;SÓLLER;5;987408;4420595;BALEARES;241291;394744;85;74;69;82;85;57
B051A;2021;8;14;SÓLLER;5;987408;4420595;BALEARES;241291;394744;76;71;79;75;85;27
B051A;2021;8;15;SÓLLER;5;987408;4420595;BALEARES;241291;394744;70;61;48;77;78;27
B051A;2021;8;16;SÓLLER;5;987408;4420595;BALEARES;241291;394744;48;61;55;57;77;48
B051A;2021;8;17;SÓLLER;5;987408;4420595;BALEARES;241291;394744;63;66;65;68;80;58
B051A;2021;8;18;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;72;66;68;83;62
B051A;2021;8;19;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;74;66;67;85;60
B051A;2021;8;20;SÓLLER;5;987408;4420595;BALEARES;241291;394744;74;73;72;71;82;69
B051A;2021;8;21;SÓLLER;5;987408;4420595;BALEARES;241291;394744;82;73;69;72;85;60
B051A;2021;8;22;SÓLLER;5;987408;4420595;BALEARES;241291;394744;84;74;69;57;85;52
B051A;2021;8;23;SÓLLER;5;987408;4420595;BALEARES;241291;394744;60;57;58;56;70;48
B051A;2021;8;24;SÓLLER;5;987408;4420595;BALEARES;241291;394744;70;58;57;61;75;52
B051A;2021;8;25;SÓLLER;5;987408;4420595;BALEARES;241291;394744;60;64;69;66;83;52
B051A;2021;8;26;SÓLLER;5;987408;4420595;BALEARES;241291;394744;76;77;69;74;83;65
B051A;2021;8;27;SÓLLER;5;987408;4420595;BALEARES;241291;394744;77;68;69;68;84;59
B051A;2021;8;28;SÓLLER;5;987408;4420595;BALEARES;241291;394744;77;74;59;62;86;54
B051A;2021;8;29;SÓLLER;5;987408;4420595;BALEARES;241291;394744;61;53;53;59;67;43
B051A;2021;8;30;SÓLLER;5;987408;4420595;BALEARES;241291;394744;64;65;60;69;86;53
B051A;2021;8;31;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;73;71;70;87;63
B087X;2021;8;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;92;86;60;56;92;51
B087X;2021;8;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;54;60;64;74;52
B087X;2021;8;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;65;53;59;82;45
B087X;2021;8;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;70;60;60;69;82;55
B087X;2021;8;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;71;67;65;86;53
B087X;2021;8;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;59;61;67;55;80;52
B087X;2021;8;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;72;61;74;73;82;60
B087X;2021;8;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;57;66;65;82;40
B087X;2021;8;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;47;65;65;69;74;42
B087X;2021;8;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;48;69;66;70;84;39
B087X;2021;8;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;84;51;72;84;87;46
B087X;2021;8;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;53;77;78;73;87;31
B087X;2021;8;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;56;84;82;82;87;56
B087X;2021;8;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;79;76;72;87;23
B087X;2021;8;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;40;53;39;74;77;16
B087X;2021;8;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;49;52;69;67;73;42
B087X;2021;8;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;66;67;68;75;60
B087X;2021;8;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;75;70;65;72;80;62
B087X;2021;8;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;80;67;65;69;82;62
B087X;2021;8;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;77;76;72;77;86;68
B087X;2021;8;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;86;73;72;71;87;50
B087X;2021;8;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;50;66;74;71;84;40
B087X;2021;8;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;40;54;63;64;75;40
B087X;2021;8;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;75;65;58;64;78;48
B087X;2021;8;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;58;57;69;64;74;52
B087X;2021;8;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;74;69;71;79;62
B087X;2021;8;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;62;54;70;60;70;41
B087X;2021;8;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;41;61;63;66;79;41
B087X;2021;8;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;60;49;54;60;66;40
B087X;2021;8;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;69;57;71;87;56
B087X;2021;8;31;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;64;69;74;84;59
B103B;2021;8;1;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;79;83;54;51;91;38
B103B;2021;8;2;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;85;61;63;66;88;52
B103B;2021;8;3;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;75;67;51;36;89;34
B103B;2021;8;4;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;77;76;66;72;94;59
B103B;2021;8;5;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;78;73;63;68;88;59
B103B;2021;8;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;76;49;46;86;35
B103B;2021;8;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;84;69;59;90;26
B103B;2021;8;8;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;61;56;61;72;51
B103B;2021;8;9;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;62;61;40;64;86;35
B103B;2021;8;10;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;64;67;25;57;76;25
B103B;2021;8;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;76;37;66;80;81;30
B103B;2021;8;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;62;63;61;53;81;30
B103B;2021;8;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;76;79;39;69;95;29
B103B;2021;8;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;88;51;30;44;88;20
B103B;2021;8;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;32;34;17;55;NA;NA
B103B;2021;8;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;27;47;43;68;73;26
B103B;2021;8;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;67;70;51;64;89;47
B103B;2021;8;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;89;75;57;64;92;55
B103B;2021;8;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;90;85;54;69;94;49
B103B;2021;8;20;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;76;78;59;65;94;57
B103B;2021;8;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;77;91;51;62;92;51
B103B;2021;8;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;87;49;65;89;24
B103B;2021;8;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;60;53;44;67;76;41
B103B;2021;8;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;66;65;45;58;75;40
B103B;2021;8;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;54;60;62;56;82;31
B103B;2021;8;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;82;89;65;70;92;61
B103B;2021;8;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;84;61;72;90;61
B103B;2021;8;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;82;83;62;64;93;55
B103B;2021;8;29;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;60;46;43;57;69;34
B103B;2021;8;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;67;70;63;70;95;60
B103B;2021;8;31;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;99;60;68;99;57
B087X;2021;11;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;62;64;64;72;73;55
B087X;2021;11;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;92;84;89;93;71
B087X;2021;11;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;71;60;58;73;51
B087X;2021;11;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;64;68;58;64;80;46
B013X;2021;11;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;95;80;93;99;79
B087X;2021;11;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;78;65;72;81;59
B013X;2021;11;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;77;65;68;99;62
B013X;2021;11;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;76;86;97;71;99;64
B013X;2021;11;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;72;85;75;79;99;66
B013X;2021;11;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;83;72;77;99;60
B013X;2021;11;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;86;85;86;80;92;72
B013X;2021;11;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;81;70;49;49;82;40
B013X;2021;11;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;69;88;79;92;99;63
B013X;2021;11;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;81;97;96;99;99;80
B013X;2021;11;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;99;99;99;99;96
B013X;2021;11;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;87;89;93;99;81
B013X;2021;11;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;84;98;99;80
B013X;2021;11;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;84;99;99;83
B013X;2021;11;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;88;97;99;83
B051A;2021;11;19;SÓLLER;5;987408;4420595;BALEARES;241291;394744;85;92;74;90;94;70
B051A;2021;11;20;SÓLLER;5;987408;4420595;BALEARES;241291;394744;92;93;75;86;94;71
B051A;2021;11;25;SÓLLER;5;987408;4420595;BALEARES;241291;394744;76;86;83;70;90;62
B051A;2021;11;26;SÓLLER;5;987408;4420595;BALEARES;241291;394744;88;65;60;87;95;58
B087X;2021;11;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;61;56;62;90;56
B087X;2021;11;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;51;42;55;69;42
B087X;2021;11;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;57;69;65;66;73;54
B087X;2021;11;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;83;76;88;94;65
B087X;2021;11;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;84;88;88;91;70
B087X;2021;11;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;87;91;85;80;93;75
B087X;2021;11;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;76;93;84;86;94;71
B103B;2021;11;9;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;63;75;69;81;94;62
B103B;2021;11;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;92;97;94;97;84
B103B;2021;11;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;81;84;71;70;91;60
B103B;2021;11;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;72;92;88;94;69
B103B;2021;11;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;79;74;63;76;87;59
B103B;2021;11;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;64;50;79;87;42
B103B;2021;11;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;96;98;55;94;98;54
B103B;2021;11;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;97;85;95;95;98;84
B103B;2021;11;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;98;89;67;74;98;62
B103B;2021;11;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;69;90;77;92;96;69
B103B;2021;11;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;70;59;59;72;87;54
B103B;2021;11;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;68;61;46;47;72;44
B103B;2021;11;29;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;59;63;54;83;89;42
B013X;2021;7;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;63;52;46;98;40
B013X;2021;7;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;68;30;30;91;23
B013X;2021;7;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;54;60;41;82;97;40
B013X;2021;7;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;76;39;75;97;39
B013X;2021;7;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;79;38;23;99;16
B013X;2021;7;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;19;27;52;68;94;19
B013X;2021;7;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;66;69;69;92;41
B013X;2021;7;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;83;76;63;68;99;49
B013X;2021;7;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;81;63;45;52;94;40
B013X;2021;7;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;86;66;40;45;97;34
B013X;2021;7;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;61;23;35;32;70;22
B013X;2021;7;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;35;41;50;83;94;27
B013X;2021;7;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;64;48;29;87;29
B013X;2021;7;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;71;61;66;62;87;49
B013X;2021;7;15;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;70;65;86;97;52
B013X;2021;7;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;84;62;76;99;59
B013X;2021;7;17;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;82;64;68;99;45
B013X;2021;7;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;78;51;66;99;39
B013X;2021;7;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;91;66;45;53;91;43
B013X;2021;7;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;82;55;38;40;94;32
B013X;2021;7;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;53;42;40;34;78;29
B013X;2021;7;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;47;57;29;34;75;18
B013X;2021;7;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;37;25;17;27;62;17
B013X;2021;7;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;24;22;53;62;94;16
B013X;2021;7;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;67;58;71;95;54
B013X;2021;7;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;86;72;70;65;87;55
B013X;2021;7;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;81;74;50;65;93;45
B013X;2021;7;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;77;77;55;51;96;48
B013X;2021;7;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;71;71;43;57;86;39
B013X;2021;7;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;55;41;56;71;94;40
B013X;2021;7;31;LLUC;490;1003867;4424762;BALEARES;253091;394924;92;97;70;83;99;65
B051A;2021;7;1;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;69;67;71;87;63
B051A;2021;7;2;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;58;76;70;85;53
B051A;2021;7;3;SÓLLER;5;987408;4420595;BALEARES;241291;394744;81;71;71;77;85;67
B051A;2021;7;4;SÓLLER;5;987408;4420595;BALEARES;241291;394744;82;79;69;79;87;66
B051A;2021;7;5;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;77;77;77;87;38
B051A;2021;7;6;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;78;72;69;87;60
B051A;2021;7;7;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;62;71;74;85;62
B051A;2021;7;8;SÓLLER;5;987408;4420595;BALEARES;241291;394744;73;72;65;58;80;51
B051A;2021;7;9;SÓLLER;5;987408;4420595;BALEARES;241291;394744;73;61;51;61;80;45
B051A;2021;7;10;SÓLLER;5;987408;4420595;BALEARES;241291;394744;68;63;58;62;79;57
B051A;2021;7;11;SÓLLER;5;987408;4420595;BALEARES;241291;394744;75;56;41;57;78;35
B051A;2021;7;12;SÓLLER;5;987408;4420595;BALEARES;241291;394744;51;69;76;83;84;47
B051A;2021;7;13;SÓLLER;5;987408;4420595;BALEARES;241291;394744;69;60;52;29;73;29
B051A;2021;7;14;SÓLLER;5;987408;4420595;BALEARES;241291;394744;54;55;64;62;71;50
B051A;2021;7;15;SÓLLER;5;987408;4420595;BALEARES;241291;394744;62;55;60;62;80;51
B051A;2021;7;16;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;62;67;66;83;62
B051A;2021;7;17;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;72;69;66;83;64
B051A;2021;7;18;SÓLLER;5;987408;4420595;BALEARES;241291;394744;77;65;68;63;82;60
B051A;2021;7;19;SÓLLER;5;987408;4420595;BALEARES;241291;394744;70;56;60;54;74;45
B051A;2021;7;20;SÓLLER;5;987408;4420595;BALEARES;241291;394744;66;60;70;68;79;56
